date_timestamp,symbol,open,low,high,close,volume,expiry,expiry_type
2023-05-04 15:12:00,BANKNIFTY,4368800,4365650,4368800,4366900,15025,2023-05-25 14:30:00,I
2023-05-04 15:13:00,BANKNIFTY,4367320,4366845,4369060,4368510,8675,2023-05-25 14:30:00,I
2023-05-04 15:14:00,BANKNIFTY,4367585,4367455,4368510,4368005,16175,2023-05-25 14:30:00,I
2023-05-04 15:15:00,BANKNIFTY,4367855,4367500,4368830,4367500,30550,2023-05-25 14:30:00,I
2023-05-04 15:16:00,BANKNIFTY,4367080,4366515,4367970,4367485,19175,2023-05-25 14:30:00,I
2023-05-04 15:17:00,BANKNIFTY,4366600,4366500,4368015,4367120,17950,2023-05-25 14:30:00,I
2023-05-04 15:18:00,BANKNIFTY,4367075,4366915,4368165,4367900,19075,2023-05-25 14:30:00,I
2023-05-04 15:19:00,BANKNIFTY,4367365,4367150,4368490,4367700,16900,2023-05-25 14:30:00,I
2023-05-04 15:20:00,BANKNIFTY,4367750,4367325,4368480,4367325,19050,2023-05-25 14:30:00,I
2023-05-04 15:21:00,BANKNIFTY,4367325,4367000,4367800,4367110,14350,2023-05-25 14:30:00,I
2023-05-04 15:22:00,BANKNIFTY,4367005,4366215,4367940,4366260,11050,2023-05-25 14:30:00,I
2023-05-04 15:23:00,BANKNIFTY,4366290,4365100,4366995,4365500,17750,2023-05-25 14:30:00,I
2023-05-04 15:24:00,BANKNIFTY,4365060,4363980,4365865,4364155,20100,2023-05-25 14:30:00,I
2023-05-04 15:25:00,BANKNIFTY,4364050,4364050,4365100,4364300,18925,2023-05-25 14:30:00,I
2023-05-04 15:26:00,BANKNIFTY,4364565,4364300,4365150,4364400,18600,2023-05-25 14:30:00,I
2023-05-04 15:27:00,BANKNIFTY,4364400,4364260,4365255,4364410,26250,2023-05-25 14:30:00,I
2023-05-04 15:28:00,BANKNIFTY,4364875,4363610,4365000,4364615,29825,2023-05-25 14:30:00,I
2023-05-04 15:29:00,BANKNIFTY,4363555,4363300,4364765,4364300,34350,2023-05-25 14:30:00,I
2023-05-05 09:15:00,BANKNIFTY,4322555,4320005,4349845,4335000,256050,2023-05-25 14:30:00,I
2023-05-05 09:16:00,BANKNIFTY,4334730,4331000,4337170,4334575,103750,2023-05-25 14:30:00,I
2023-05-05 09:17:00,BANKNIFTY,4334580,4334325,4336700,4334375,65375,2023-05-25 14:30:00,I
2023-05-05 09:18:00,BANKNIFTY,4334380,4332000,4335785,4335585,78475,2023-05-25 14:30:00,I
2023-05-05 09:19:00,BANKNIFTY,4335260,4335055,4339480,4338450,67400,2023-05-25 14:30:00,I
2023-05-05 09:20:00,BANKNIFTY,4339600,4338020,4341440,4341440,30950,2023-05-25 14:30:00,I
2023-05-05 09:21:00,BANKNIFTY,4341440,4339500,4342135,4340000,23300,2023-05-25 14:30:00,I
2023-05-05 09:22:00,BANKNIFTY,4340365,4339005,4340760,4339900,19350,2023-05-25 14:30:00,I
2023-05-05 09:23:00,BANKNIFTY,4340145,4337505,4340400,4340035,13500,2023-05-25 14:30:00,I
2023-05-05 09:24:00,BANKNIFTY,4339825,4339500,4342000,4341805,15325,2023-05-25 14:30:00,I
2023-05-05 09:25:00,BANKNIFTY,4340755,4338200,4342360,4338640,18625,2023-05-25 14:30:00,I
2023-05-05 09:26:00,BANKNIFTY,4338720,4338210,4340840,4339400,10250,2023-05-25 14:30:00,I
2023-05-05 09:27:00,BANKNIFTY,4339300,4337735,4340000,4339735,11000,2023-05-25 14:30:00,I
2023-05-05 09:28:00,BANKNIFTY,4339320,4339320,4343000,4341485,13950,2023-05-25 14:30:00,I
2023-05-05 09:29:00,BANKNIFTY,4341100,4340000,4341500,4340715,11800,2023-05-25 14:30:00,I
2023-05-05 09:30:00,BANKNIFTY,4340805,4340370,4342000,4341560,10025,2023-05-25 14:30:00,I
2023-05-05 09:31:00,BANKNIFTY,4341560,4340445,4341800,4341700,8475,2023-05-25 14:30:00,I
2023-05-05 09:32:00,BANKNIFTY,4341500,4341205,4342930,4342300,11175,2023-05-25 14:30:00,I
2023-05-05 09:33:00,BANKNIFTY,4342420,4341000,4342420,4341235,9800,2023-05-25 14:30:00,I
2023-05-05 09:34:00,BANKNIFTY,4340900,4340100,4341890,4341890,6650,2023-05-25 14:30:00,I
2023-05-05 09:35:00,BANKNIFTY,4341890,4341725,4343195,4343100,7875,2023-05-25 14:30:00,I
2023-05-05 09:36:00,BANKNIFTY,4343290,4343100,4345810,4345125,20075,2023-05-25 14:30:00,I
2023-05-05 09:37:00,BANKNIFTY,4344390,4342000,4345535,4342995,56225,2023-05-25 14:30:00,I
2023-05-05 09:38:00,BANKNIFTY,4342995,4340000,4342995,4340800,88025,2023-05-25 14:30:00,I
2023-05-05 09:39:00,BANKNIFTY,4340800,4339465,4340800,4340705,32275,2023-05-25 14:30:00,I
2023-05-05 09:40:00,BANKNIFTY,4340410,4339960,4341895,4340510,8925,2023-05-25 14:30:00,I
2023-05-05 09:41:00,BANKNIFTY,4340500,4339155,4340790,4340000,4975,2023-05-25 14:30:00,I
2023-05-05 09:42:00,BANKNIFTY,4339700,4339500,4341750,4340000,6900,2023-05-25 14:30:00,I
2023-05-05 09:43:00,BANKNIFTY,4339600,4339600,4340730,4340730,14250,2023-05-25 14:30:00,I
2023-05-05 09:44:00,BANKNIFTY,4340730,4340215,4341480,4341235,7375,2023-05-25 14:30:00,I
2023-05-05 09:45:00,BANKNIFTY,4341225,4340440,4341975,4340950,14600,2023-05-25 14:30:00,I
2023-05-05 09:46:00,BANKNIFTY,4340950,4340100,4341705,4341580,12100,2023-05-25 14:30:00,I
2023-05-05 09:47:00,BANKNIFTY,4341580,4341100,4342610,4342430,6650,2023-05-25 14:30:00,I
2023-05-05 09:48:00,BANKNIFTY,4342205,4342000,4342820,4342330,6100,2023-05-25 14:30:00,I
2023-05-05 09:49:00,BANKNIFTY,4342520,4342100,4343300,4343020,5200,2023-05-25 14:30:00,I
2023-05-05 09:50:00,BANKNIFTY,4343000,4342740,4344300,4344000,6375,2023-05-25 14:30:00,I
2023-05-05 09:51:00,BANKNIFTY,4344000,4342500,4344075,4342800,8050,2023-05-25 14:30:00,I
2023-05-05 09:52:00,BANKNIFTY,4342800,4342005,4343200,4343160,4600,2023-05-25 14:30:00,I
2023-05-05 09:53:00,BANKNIFTY,4342945,4342515,4343530,4343025,29100,2023-05-25 14:30:00,I
2023-05-05 09:54:00,BANKNIFTY,4343110,4342870,4344000,4343265,9575,2023-05-25 14:30:00,I
2023-05-05 09:55:00,BANKNIFTY,4343150,4343000,4343830,4343500,9225,2023-05-25 14:30:00,I
2023-05-05 09:56:00,BANKNIFTY,4343415,4343415,4345150,4344895,31950,2023-05-25 14:30:00,I
2023-05-05 09:57:00,BANKNIFTY,4344700,4344700,4346740,4346000,17300,2023-05-25 14:30:00,I
2023-05-05 09:58:00,BANKNIFTY,4345830,4345000,4345840,4345005,6925,2023-05-25 14:30:00,I
2023-05-05 09:59:00,BANKNIFTY,4345305,4345005,4346565,4346435,12250,2023-05-25 14:30:00,I
2023-05-05 10:00:00,BANKNIFTY,4346830,4346165,4347770,4347550,21750,2023-05-25 14:30:00,I
2023-05-05 10:01:00,BANKNIFTY,4347590,4347100,4348380,4348345,26500,2023-05-25 14:30:00,I
2023-05-05 10:02:00,BANKNIFTY,4348295,4345890,4348330,4346000,20550,2023-05-25 14:30:00,I
2023-05-05 10:03:00,BANKNIFTY,4345875,4345610,4347525,4346955,5975,2023-05-25 14:30:00,I
2023-05-05 10:04:00,BANKNIFTY,4346935,4346600,4348000,4347185,4825,2023-05-25 14:30:00,I
2023-05-05 10:05:00,BANKNIFTY,4347355,4347010,4349000,4348600,7375,2023-05-25 14:30:00,I
2023-05-05 10:06:00,BANKNIFTY,4348895,4348700,4350105,4350105,13050,2023-05-25 14:30:00,I
2023-05-05 10:07:00,BANKNIFTY,4350195,4350100,4351500,4351500,17100,2023-05-25 14:30:00,I
2023-05-05 10:08:00,BANKNIFTY,4351775,4350680,4354920,4354000,21400,2023-05-25 14:30:00,I
2023-05-05 10:09:00,BANKNIFTY,4353395,4353025,4354790,4354010,11925,2023-05-25 14:30:00,I
2023-05-05 10:10:00,BANKNIFTY,4354050,4352155,4354190,4352505,13125,2023-05-25 14:30:00,I
2023-05-05 10:11:00,BANKNIFTY,4352885,4352410,4354080,4353050,8350,2023-05-25 14:30:00,I
2023-05-05 10:12:00,BANKNIFTY,4353015,4353005,4355100,4354285,12100,2023-05-25 14:30:00,I
2023-05-05 10:13:00,BANKNIFTY,4354695,4354215,4356330,4355925,18000,2023-05-25 14:30:00,I
2023-05-05 10:14:00,BANKNIFTY,4356110,4355200,4356235,4355200,12975,2023-05-25 14:30:00,I
2023-05-05 10:15:00,BANKNIFTY,4355500,4353525,4356900,4355865,15700,2023-05-25 14:30:00,I
2023-05-05 10:16:00,BANKNIFTY,4355815,4354505,4356140,4355375,10375,2023-05-25 14:30:00,I
2023-05-05 10:17:00,BANKNIFTY,4355130,4353550,4355130,4354185,4900,2023-05-25 14:30:00,I
2023-05-05 10:18:00,BANKNIFTY,4354000,4352915,4354960,4354355,7750,2023-05-25 14:30:00,I
2023-05-05 10:19:00,BANKNIFTY,4354435,4353500,4355640,4355605,4375,2023-05-25 14:30:00,I
2023-05-05 10:20:00,BANKNIFTY,4355590,4355000,4356505,4356165,6925,2023-05-25 14:30:00,I
2023-05-05 10:21:00,BANKNIFTY,4356400,4355500,4356600,4356600,7600,2023-05-25 14:30:00,I
2023-05-05 10:22:00,BANKNIFTY,4356600,4355980,4358400,4358060,7150,2023-05-25 14:30:00,I
2023-05-05 10:23:00,BANKNIFTY,4357705,4356005,4358200,4356005,3825,2023-05-25 14:30:00,I
2023-05-05 10:24:00,BANKNIFTY,4356005,4355825,4357900,4356280,2950,2023-05-25 14:30:00,I
2023-05-05 10:25:00,BANKNIFTY,4356500,4355390,4356625,4356195,2850,2023-05-25 14:30:00,I
2023-05-05 10:26:00,BANKNIFTY,4356100,4355500,4356865,4355910,2475,2023-05-25 14:30:00,I
2023-05-05 10:27:00,BANKNIFTY,4355910,4355870,4356860,4356205,3750,2023-05-25 14:30:00,I
2023-05-05 10:28:00,BANKNIFTY,4356300,4355605,4356500,4355830,2000,2023-05-25 14:30:00,I
2023-05-05 10:29:00,BANKNIFTY,4356000,4353605,4356000,4353865,4125,2023-05-25 14:30:00,I
2023-05-05 10:30:00,BANKNIFTY,4353925,4352625,4355000,4354455,6950,2023-05-25 14:30:00,I
2023-05-05 10:31:00,BANKNIFTY,4354665,4354000,4355555,4355200,3200,2023-05-25 14:30:00,I
2023-05-05 10:32:00,BANKNIFTY,4355200,4355005,4356000,4355105,1400,2023-05-25 14:30:00,I
2023-05-05 10:33:00,BANKNIFTY,4355000,4353780,4355500,4353930,2275,2023-05-25 14:30:00,I
2023-05-05 10:34:00,BANKNIFTY,4354245,4352160,4354245,4352300,4100,2023-05-25 14:30:00,I
2023-05-05 10:35:00,BANKNIFTY,4352120,4351410,4353295,4351600,7675,2023-05-25 14:30:00,I
2023-05-05 10:36:00,BANKNIFTY,4351600,4350790,4352000,4351980,5500,2023-05-25 14:30:00,I
2023-05-05 10:37:00,BANKNIFTY,4351580,4351580,4353155,4352230,2700,2023-05-25 14:30:00,I
2023-05-05 10:38:00,BANKNIFTY,4351715,4351715,4353820,4353820,2925,2023-05-25 14:30:00,I
2023-05-05 10:39:00,BANKNIFTY,4353820,4352875,4354280,4353580,5650,2023-05-25 14:30:00,I
2023-05-05 10:40:00,BANKNIFTY,4353625,4352000,4354270,4352435,5100,2023-05-25 14:30:00,I
2023-05-05 10:41:00,BANKNIFTY,4352500,4351255,4352640,4351255,3075,2023-05-25 14:30:00,I
2023-05-05 10:42:00,BANKNIFTY,4351255,4351100,4352390,4352045,4300,2023-05-25 14:30:00,I
2023-05-05 10:43:00,BANKNIFTY,4351235,4351235,4352385,4352200,2925,2023-05-25 14:30:00,I
2023-05-05 10:44:00,BANKNIFTY,4352200,4352000,4353000,4352755,975,2023-05-25 14:30:00,I
2023-05-05 10:45:00,BANKNIFTY,4352835,4352120,4352835,4352120,1425,2023-05-25 14:30:00,I
2023-05-05 10:46:00,BANKNIFTY,4352120,4351090,4352365,4351500,3100,2023-05-25 14:30:00,I
2023-05-05 10:47:00,BANKNIFTY,4351900,4351200,4352290,4352290,2650,2023-05-25 14:30:00,I
2023-05-05 10:48:00,BANKNIFTY,4352290,4351300,4352290,4351700,1300,2023-05-25 14:30:00,I
2023-05-05 10:49:00,BANKNIFTY,4351700,4350100,4352000,4351235,5975,2023-05-25 14:30:00,I
2023-05-05 10:50:00,BANKNIFTY,4351235,4350110,4351730,4351250,5775,2023-05-25 14:30:00,I
2023-05-05 10:51:00,BANKNIFTY,4350500,4350500,4352100,4352100,2150,2023-05-25 14:30:00,I
2023-05-05 10:52:00,BANKNIFTY,4352000,4351770,4352900,4352500,2675,2023-05-25 14:30:00,I
2023-05-05 10:53:00,BANKNIFTY,4352500,4352000,4352775,4352730,925,2023-05-25 14:30:00,I
2023-05-05 10:54:00,BANKNIFTY,4352100,4351800,4353780,4353740,2350,2023-05-25 14:30:00,I
2023-05-05 10:55:00,BANKNIFTY,4353740,4352660,4354900,4354000,3150,2023-05-25 14:30:00,I
2023-05-05 10:56:00,BANKNIFTY,4353640,4353000,4354000,4353695,1800,2023-05-25 14:30:00,I
2023-05-05 10:57:00,BANKNIFTY,4353695,4352920,4353695,4353500,2000,2023-05-25 14:30:00,I
2023-05-05 10:58:00,BANKNIFTY,4353500,4353000,4353955,4353415,550,2023-05-25 14:30:00,I
2023-05-05 10:59:00,BANKNIFTY,4353300,4352400,4353775,4352500,1200,2023-05-25 14:30:00,I
2023-05-05 11:00:00,BANKNIFTY,4352270,4350745,4352600,4350745,1675,2023-05-25 14:30:00,I
2023-05-05 11:01:00,BANKNIFTY,4350600,4348085,4351315,4348740,11325,2023-05-25 14:30:00,I
2023-05-05 11:02:00,BANKNIFTY,4348320,4346160,4348320,4347250,17000,2023-05-25 14:30:00,I
2023-05-05 11:03:00,BANKNIFTY,4347425,4344265,4347425,4345395,19925,2023-05-25 14:30:00,I
2023-05-05 11:04:00,BANKNIFTY,4345000,4343500,4346500,4343545,10600,2023-05-25 14:30:00,I
2023-05-05 11:05:00,BANKNIFTY,4343700,4342870,4344530,4344000,12350,2023-05-25 14:30:00,I
2023-05-05 11:06:00,BANKNIFTY,4343440,4342100,4344485,4342100,6275,2023-05-25 14:30:00,I
2023-05-05 11:07:00,BANKNIFTY,4342100,4334000,4342505,4335000,55050,2023-05-25 14:30:00,I
2023-05-05 11:08:00,BANKNIFTY,4335045,4322000,4335045,4330690,94275,2023-05-25 14:30:00,I
2023-05-05 11:09:00,BANKNIFTY,4329525,4325315,4331200,4328620,35250,2023-05-25 14:30:00,I
2023-05-05 11:10:00,BANKNIFTY,4327325,4325000,4330100,4329985,27025,2023-05-25 14:30:00,I
2023-05-05 11:11:00,BANKNIFTY,4330085,4328355,4330800,4330005,26350,2023-05-25 14:30:00,I
2023-05-05 11:12:00,BANKNIFTY,4329685,4327700,4330000,4327995,16775,2023-05-25 14:30:00,I
2023-05-05 11:13:00,BANKNIFTY,4328310,4327580,4330675,4330490,17875,2023-05-25 14:30:00,I
2023-05-05 11:14:00,BANKNIFTY,4330285,4328745,4332355,4332355,24500,2023-05-25 14:30:00,I
2023-05-05 11:15:00,BANKNIFTY,4331500,4328000,4331500,4328000,26900,2023-05-25 14:30:00,I
2023-05-05 11:16:00,BANKNIFTY,4328000,4325220,4328645,4325220,14525,2023-05-25 14:30:00,I
2023-05-05 11:17:00,BANKNIFTY,4325150,4320400,4325295,4321580,45175,2023-05-25 14:30:00,I
2023-05-05 11:18:00,BANKNIFTY,4320505,4317010,4321000,4319360,95675,2023-05-25 14:30:00,I
2023-05-05 11:19:00,BANKNIFTY,4318840,4318000,4322725,4321560,21300,2023-05-25 14:30:00,I
2023-05-05 11:20:00,BANKNIFTY,4322000,4319440,4322000,4320700,25125,2023-05-25 14:30:00,I
2023-05-05 11:21:00,BANKNIFTY,4320700,4318880,4321530,4320500,14375,2023-05-25 14:30:00,I
2023-05-05 11:22:00,BANKNIFTY,4320000,4318210,4321495,4320640,12600,2023-05-25 14:30:00,I
2023-05-05 11:23:00,BANKNIFTY,4320640,4319000,4321185,4319005,11875,2023-05-25 14:30:00,I
2023-05-05 11:24:00,BANKNIFTY,4319555,4317630,4321400,4321055,15150,2023-05-25 14:30:00,I
2023-05-05 11:25:00,BANKNIFTY,4321055,4319620,4323395,4322035,11700,2023-05-25 14:30:00,I
2023-05-05 11:26:00,BANKNIFTY,4322035,4319220,4322800,4320450,13000,2023-05-25 14:30:00,I
2023-05-05 11:27:00,BANKNIFTY,4320740,4319000,4321555,4321170,11725,2023-05-25 14:30:00,I
2023-05-05 11:28:00,BANKNIFTY,4321170,4320225,4326275,4326275,14550,2023-05-25 14:30:00,I
2023-05-05 11:29:00,BANKNIFTY,4325990,4322525,4326180,4322965,10400,2023-05-25 14:30:00,I
2023-05-05 11:30:00,BANKNIFTY,4323145,4322000,4325500,4324835,11200,2023-05-25 14:30:00,I
2023-05-05 11:31:00,BANKNIFTY,4325500,4323670,4325500,4324495,7025,2023-05-25 14:30:00,I
2023-05-05 11:32:00,BANKNIFTY,4324600,4324000,4326590,4325025,6175,2023-05-25 14:30:00,I
2023-05-05 11:33:00,BANKNIFTY,4325700,4323395,4325700,4323630,4775,2023-05-25 14:30:00,I
2023-05-05 11:34:00,BANKNIFTY,4323600,4323330,4325000,4324320,4250,2023-05-25 14:30:00,I
2023-05-05 11:35:00,BANKNIFTY,4325000,4324050,4326465,4325510,6275,2023-05-25 14:30:00,I
2023-05-05 11:36:00,BANKNIFTY,4325495,4323785,4325495,4324350,4350,2023-05-25 14:30:00,I
2023-05-05 11:37:00,BANKNIFTY,4324800,4324800,4327345,4327345,7875,2023-05-25 14:30:00,I
2023-05-05 11:38:00,BANKNIFTY,4327360,4325415,4327500,4325815,7350,2023-05-25 14:30:00,I
2023-05-05 11:39:00,BANKNIFTY,4325815,4324000,4326460,4325500,5975,2023-05-25 14:30:00,I
2023-05-05 11:40:00,BANKNIFTY,4325500,4324100,4326710,4325000,3675,2023-05-25 14:30:00,I
2023-05-05 11:41:00,BANKNIFTY,4324000,4322645,4324795,4322645,3850,2023-05-25 14:30:00,I
2023-05-05 11:42:00,BANKNIFTY,4322790,4322000,4325100,4324500,3900,2023-05-25 14:30:00,I
2023-05-05 11:43:00,BANKNIFTY,4325095,4323425,4325095,4324245,1950,2023-05-25 14:30:00,I
2023-05-05 11:44:00,BANKNIFTY,4324600,4323300,4325365,4323940,2850,2023-05-25 14:30:00,I
2023-05-05 11:45:00,BANKNIFTY,4323680,4320005,4323940,4320005,8775,2023-05-25 14:30:00,I
2023-05-05 11:46:00,BANKNIFTY,4320005,4311650,4320005,4313795,86600,2023-05-25 14:30:00,I
2023-05-05 11:47:00,BANKNIFTY,4313235,4312745,4317620,4315995,13400,2023-05-25 14:30:00,I
2023-05-05 11:48:00,BANKNIFTY,4315000,4314460,4315960,4314590,10250,2023-05-25 14:30:00,I
2023-05-05 11:49:00,BANKNIFTY,4314590,4313280,4315930,4314400,12225,2023-05-25 14:30:00,I
2023-05-05 11:50:00,BANKNIFTY,4314005,4311135,4315690,4312155,29975,2023-05-25 14:30:00,I
2023-05-05 11:51:00,BANKNIFTY,4312155,4310120,4313000,4311220,29100,2023-05-25 14:30:00,I
2023-05-05 11:52:00,BANKNIFTY,4312095,4311000,4314685,4312800,14900,2023-05-25 14:30:00,I
2023-05-05 11:53:00,BANKNIFTY,4312800,4312500,4315375,4315015,7750,2023-05-25 14:30:00,I
2023-05-05 11:54:00,BANKNIFTY,4315005,4313140,4315005,4313860,4250,2023-05-25 14:30:00,I
2023-05-05 11:55:00,BANKNIFTY,4313770,4313205,4316090,4315360,10550,2023-05-25 14:30:00,I
2023-05-05 11:56:00,BANKNIFTY,4315360,4312100,4315360,4312115,6200,2023-05-25 14:30:00,I
2023-05-05 11:57:00,BANKNIFTY,4312500,4312115,4314340,4312500,9775,2023-05-25 14:30:00,I
2023-05-05 11:58:00,BANKNIFTY,4312820,4312490,4313650,4312700,7825,2023-05-25 14:30:00,I
2023-05-05 11:59:00,BANKNIFTY,4312805,4310000,4312805,4310505,17425,2023-05-25 14:30:00,I
2023-05-05 12:00:00,BANKNIFTY,4310160,4303365,4312000,4303365,152400,2023-05-25 14:30:00,I
2023-05-05 12:01:00,BANKNIFTY,4304395,4303000,4305200,4303000,41400,2023-05-25 14:30:00,I
2023-05-05 12:02:00,BANKNIFTY,4303420,4302635,4305000,4303700,35200,2023-05-25 14:30:00,I
2023-05-05 12:03:00,BANKNIFTY,4303855,4301135,4304145,4304145,29825,2023-05-25 14:30:00,I
2023-05-05 12:04:00,BANKNIFTY,4303600,4303500,4306135,4306135,16150,2023-05-25 14:30:00,I
2023-05-05 12:05:00,BANKNIFTY,4305410,4305005,4309100,4309100,35400,2023-05-25 14:30:00,I
2023-05-05 12:06:00,BANKNIFTY,4309260,4308920,4311995,4310185,16175,2023-05-25 14:30:00,I
2023-05-05 12:07:00,BANKNIFTY,4309930,4309930,4314000,4313995,18775,2023-05-25 14:30:00,I
2023-05-05 12:08:00,BANKNIFTY,4314400,4310200,4314440,4312500,12700,2023-05-25 14:30:00,I
2023-05-05 12:09:00,BANKNIFTY,4312500,4310200,4313875,4312910,8100,2023-05-25 14:30:00,I
2023-05-05 12:10:00,BANKNIFTY,4312850,4311000,4313115,4311580,5775,2023-05-25 14:30:00,I
2023-05-05 12:11:00,BANKNIFTY,4311200,4311200,4314000,4313140,6200,2023-05-25 14:30:00,I
2023-05-05 12:12:00,BANKNIFTY,4312795,4312500,4316000,4315725,10575,2023-05-25 14:30:00,I
2023-05-05 12:13:00,BANKNIFTY,4315760,4314910,4317800,4316725,10450,2023-05-25 14:30:00,I
2023-05-05 12:14:00,BANKNIFTY,4316500,4315780,4319000,4318500,13100,2023-05-25 14:30:00,I
2023-05-05 12:15:00,BANKNIFTY,4318735,4317195,4319500,4318000,10125,2023-05-25 14:30:00,I
2023-05-05 12:16:00,BANKNIFTY,4318000,4317200,4319135,4319000,10500,2023-05-25 14:30:00,I
2023-05-05 12:17:00,BANKNIFTY,4318565,4315705,4319060,4316295,5575,2023-05-25 14:30:00,I
2023-05-05 12:18:00,BANKNIFTY,4317000,4316135,4322500,4321990,11325,2023-05-25 14:30:00,I
2023-05-05 12:19:00,BANKNIFTY,4321990,4320000,4321990,4321190,7125,2023-05-25 14:30:00,I
2023-05-05 12:20:00,BANKNIFTY,4321190,4318855,4321695,4319745,6725,2023-05-25 14:30:00,I
2023-05-05 12:21:00,BANKNIFTY,4320600,4320500,4322500,4321480,4975,2023-05-25 14:30:00,I
2023-05-05 12:22:00,BANKNIFTY,4321460,4319945,4321480,4320465,6750,2023-05-25 14:30:00,I
2023-05-05 12:23:00,BANKNIFTY,4320160,4318500,4321000,4319900,6475,2023-05-25 14:30:00,I
2023-05-05 12:24:00,BANKNIFTY,4319295,4318885,4319900,4319000,4650,2023-05-25 14:30:00,I
2023-05-05 12:25:00,BANKNIFTY,4319050,4315605,4319900,4317130,6425,2023-05-25 14:30:00,I
2023-05-05 12:26:00,BANKNIFTY,4316570,4315030,4317595,4316500,4575,2023-05-25 14:30:00,I
2023-05-05 12:27:00,BANKNIFTY,4316500,4316150,4318000,4316680,2550,2023-05-25 14:30:00,I
2023-05-05 12:28:00,BANKNIFTY,4316680,4316680,4319000,4318825,1900,2023-05-25 14:30:00,I
2023-05-05 12:29:00,BANKNIFTY,4318745,4317400,4321000,4321000,5575,2023-05-25 14:30:00,I
2023-05-05 12:30:00,BANKNIFTY,4320800,4319920,4322100,4321000,4425,2023-05-25 14:30:00,I
2023-05-05 12:31:00,BANKNIFTY,4321000,4320675,4323440,4323390,7475,2023-05-25 14:30:00,I
2023-05-05 12:32:00,BANKNIFTY,4323395,4322430,4323500,4323300,5925,2023-05-25 14:30:00,I
2023-05-05 12:33:00,BANKNIFTY,4323300,4319205,4323300,4320520,11825,2023-05-25 14:30:00,I
2023-05-05 12:34:00,BANKNIFTY,4320925,4320565,4322780,4322780,2650,2023-05-25 14:30:00,I
2023-05-05 12:35:00,BANKNIFTY,4322115,4321215,4323270,4321445,3275,2023-05-25 14:30:00,I
2023-05-05 12:36:00,BANKNIFTY,4321210,4320265,4321950,4321210,2025,2023-05-25 14:30:00,I
2023-05-05 12:37:00,BANKNIFTY,4321460,4320205,4321460,4320800,4775,2023-05-25 14:30:00,I
2023-05-05 12:38:00,BANKNIFTY,4320700,4319705,4321600,4321075,6125,2023-05-25 14:30:00,I
2023-05-05 12:39:00,BANKNIFTY,4321505,4319895,4321565,4320595,2875,2023-05-25 14:30:00,I
2023-05-05 12:40:00,BANKNIFTY,4319605,4317500,4320600,4318685,4775,2023-05-25 14:30:00,I
2023-05-05 12:41:00,BANKNIFTY,4318500,4318500,4320900,4320750,2300,2023-05-25 14:30:00,I
2023-05-05 12:42:00,BANKNIFTY,4320980,4320140,4322585,4321480,7950,2023-05-25 14:30:00,I
2023-05-05 12:43:00,BANKNIFTY,4321450,4320210,4321890,4320500,1075,2023-05-25 14:30:00,I
2023-05-05 12:44:00,BANKNIFTY,4320500,4320100,4321200,4321075,2675,2023-05-25 14:30:00,I
2023-05-05 12:45:00,BANKNIFTY,4320500,4320500,4322700,4322700,1925,2023-05-25 14:30:00,I
2023-05-05 12:46:00,BANKNIFTY,4322345,4320160,4322945,4320305,5650,2023-05-25 14:30:00,I
2023-05-05 12:47:00,BANKNIFTY,4320305,4320000,4321475,4320500,2225,2023-05-25 14:30:00,I
2023-05-05 12:48:00,BANKNIFTY,4320955,4320620,4322235,4321555,2225,2023-05-25 14:30:00,I
2023-05-05 12:49:00,BANKNIFTY,4321900,4321240,4322420,4321240,1375,2023-05-25 14:30:00,I
2023-05-05 12:50:00,BANKNIFTY,4320985,4320300,4322200,4321665,2000,2023-05-25 14:30:00,I
2023-05-05 12:51:00,BANKNIFTY,4321665,4319105,4322505,4320000,3600,2023-05-25 14:30:00,I
2023-05-05 12:52:00,BANKNIFTY,4320000,4319550,4321665,4321185,1300,2023-05-25 14:30:00,I
2023-05-05 12:53:00,BANKNIFTY,4321185,4320775,4324500,4324500,5475,2023-05-25 14:30:00,I
2023-05-05 12:54:00,BANKNIFTY,4323965,4323965,4326900,4325055,22325,2023-05-25 14:30:00,I
2023-05-05 12:55:00,BANKNIFTY,4325295,4325295,4327985,4327000,11700,2023-05-25 14:30:00,I
2023-05-05 12:56:00,BANKNIFTY,4327115,4325755,4327115,4326500,4550,2023-05-25 14:30:00,I
2023-05-05 12:57:00,BANKNIFTY,4326500,4323800,4326500,4324250,5050,2023-05-25 14:30:00,I
2023-05-05 12:58:00,BANKNIFTY,4324135,4323000,4324500,4323495,3575,2023-05-25 14:30:00,I
2023-05-05 12:59:00,BANKNIFTY,4323495,4323055,4325865,4325345,3500,2023-05-25 14:30:00,I
2023-05-05 13:00:00,BANKNIFTY,4325145,4324400,4325760,4324725,3550,2023-05-25 14:30:00,I
2023-05-05 13:01:00,BANKNIFTY,4324790,4324605,4326000,4325325,2125,2023-05-25 14:30:00,I
2023-05-05 13:02:00,BANKNIFTY,4324620,4324620,4325760,4324850,1550,2023-05-25 14:30:00,I
2023-05-05 13:03:00,BANKNIFTY,4324915,4317500,4325500,4317500,7750,2023-05-25 14:30:00,I
2023-05-05 13:04:00,BANKNIFTY,4317075,4312000,4319830,4313165,16350,2023-05-25 14:30:00,I
2023-05-05 13:05:00,BANKNIFTY,4313855,4312000,4316440,4316340,7275,2023-05-25 14:30:00,I
